session_id,customer_id,session_date,pages_visited,time_spent_minutes,device_type,source
3138,603,2024-12-11,14,93.51,Mobile,Paid
3139,954,2024-12-31,11,45.79,Tablet,Paid
3140,196,2024-05-20,8,87.45,Mobile,Referral
3141,406,2024-06-23,5,93.41,Tablet,Referral
3142,394,2025-05-22,8,87.81,Tablet,Referral
3143,758,2025-11-03,2,62.54,Desktop,Paid
3144,261,2025-08-12,6,45.85,Desktop,Organic
3145,296,2025-09-26,1,98.84,Mobile,Referral
3146,314,2024-04-30,2,38.76,Desktop,Organic
3147,971,2025-05-11,14,102.27,Desktop,Organic
3148,878,2025-09-14,2,13.45,Mobile,Organic
3149,618,2025-04-06,5,73.33,Desktop,Organic
3150,548,2024-11-25,4,103.33,Tablet,Referral
3151,31,2025-10-10,3,13.92,Mobile,Paid
3152,972,2025-09-08,7,27.83,Mobile,Organic
3153,726,2024-12-08,8,55.95,Tablet,Paid
3154,809,2025-03-03,13,48.49,Desktop,Paid
3155,208,2025-07-13,4,22.67,Tablet,Referral
3156,275,2025-01-25,12,55.35,Desktop,Referral
3157,377,2024-03-26,9,55.0,Mobile,Paid
3158,479,2025-05-18,13,46.54,Desktop,Paid
3159,490,2025-10-08,2,94.86,Desktop,Organic
3160,723,2024-07-22,12,87.95,Tablet,Organic
3161,457,2024-01-04,8,74.84,Desktop,Paid
3162,653,2025-07-09,9,106.07,Mobile,Paid
3163,22,2024-03-24,4,39.86,Desktop,Organic
3164,464,2024-02-13,15,84.53,Mobile,Paid
3165,965,2025-11-19,12,107.16,Mobile,Paid
3166,153,2024-02-27,7,71.95,Desktop,Organic
3167,520,2024-10-26,6,44.71,Tablet,Referral
3168,460,2025-11-21,10,28.59,Mobile,Organic
3169,712,2025-01-15,9,116.77,Tablet,Referral
3170,410,2024-03-23,13,50.44,Desktop,Referral
3171,874,2024-05-25,3,87.83,Mobile,Paid
3172,301,2024-02-10,5,82.21,Mobile,Paid
3173,325,2024-05-16,2,59.93,Tablet,Paid
3174,792,2024-12-16,10,36.64,Tablet,Paid
3175,906,2025-03-27,15,111.96,Desktop,Paid
3176,474,2025-11-29,2,24.63,Tablet,Paid
3177,191,2025-02-11,4,72.12,Tablet,Referral
3178,818,2025-10-02,14,97.06,Desktop,Paid
3179,464,2025-05-12,5,40.18,Mobile,Referral
3180,417,2025-10-29,8,65.9,Mobile,Organic
3181,716,2025-07-01,14,48.56,Mobile,Organic
3182,89,2025-01-04,13,15.7,Tablet,Referral
3183,891,2024-01-31,15,19.81,Tablet,Paid
3184,583,2024-12-24,10,10.69,Tablet,Paid
3185,89,2024-02-22,1,23.05,Desktop,Organic
3186,833,2025-04-20,5,80.08,Mobile,Referral
3187,763,2023-12-12,8,41.79,Tablet,Organic
3188,786,2024-01-02,15,92.11,Tablet,Paid
3189,929,2025-08-15,12,91.12,Tablet,Paid
3190,183,2025-05-11,3,70.96,Mobile,Referral
3191,181,2025-02-12,10,88.17,Tablet,Referral
3192,533,2024-09-22,10,57.91,Mobile,Organic
3193,203,2024-03-25,2,65.16,Mobile,Paid
3194,866,2025-09-29,7,9.29,Tablet,Paid
3195,950,2024-07-28,3,4.03,Mobile,Paid
3196,53,2024-04-04,4,112.78,Desktop,Referral
3197,638,2024-10-12,9,40.31,Tablet,Paid
3198,916,2024-08-23,2,57.87,Tablet,Referral
3199,607,2024-11-23,11,6.31,Desktop,Organic
3200,586,2025-01-06,11,7.57,Desktop,Organic
3201,205,2025-07-21,5,45.39,Mobile,Referral
3202,172,2025-03-22,3,32.97,Tablet,Organic
3203,738,2025-07-08,7,10.9,Mobile,Paid
3204,974,2025-08-16,6,31.17,Desktop,Referral
3205,908,2024-11-02,13,39.8,Tablet,Paid
3206,146,2025-08-20,10,19.54,Desktop,Paid
3207,347,2024-05-16,3,74.01,Tablet,Referral
3208,509,2025-05-10,8,78.05,Mobile,Referral
3209,571,2024-08-14,9,97.78,Mobile,Paid
3210,63,2024-09-05,4,40.81,Desktop,Organic
3211,757,2024-12-25,3,90.44,Desktop,Paid
3212,828,2024-12-01,10,99.27,Desktop,Paid
3213,680,2024-11-14,3,38.21,Mobile,Paid
3214,247,2024-07-06,1,37.13,Tablet,Paid
3215,682,2025-07-24,12,53.59,Desktop,Organic
3216,711,2025-10-06,9,42.25,Mobile,Referral
3217,580,2024-08-25,12,26.17,Desktop,Paid
3218,370,2025-10-03,12,24.23,Desktop,Paid
3219,751,2024-03-08,8,86.68,Mobile,Paid
3220,528,2024-10-18,15,24.43,Desktop,Organic
3221,610,2024-05-13,13,33.9,Tablet,Referral
3222,436,2025-07-17,11,84.48,Mobile,Referral
3223,516,2025-05-28,9,25.7,Tablet,Referral
3224,261,2024-07-20,14,9.84,Desktop,Paid
3225,399,2024-12-24,15,6.89,Mobile,Paid
3226,62,2025-01-08,5,33.27,Mobile,Paid
3227,489,2025-01-17,4,59.88,Tablet,Referral
3228,574,2024-03-20,4,21.23,Desktop,Paid
3229,315,2024-04-29,9,91.41,Desktop,Paid
3230,137,2025-07-03,6,52.3,Tablet,Referral
3231,763,2025-07-10,8,90.22,Tablet,Paid
3232,382,2024-12-17,3,74.24,Mobile,Referral
3233,355,2025-08-30,13,51.77,Mobile,Paid
3234,394,2025-03-30,15,81.87,Mobile,Referral
3235,771,2024-03-24,11,106.43,Mobile,Referral
3236,201,2024-07-31,10,35.57,Tablet,Organic
3237,192,2024-07-28,5,70.45,Tablet,Referral
3238,110,2024-07-16,2,119.08,Tablet,Organic
3239,377,2025-07-02,11,112.28,Mobile,Paid
3240,259,2024-04-22,11,3.15,Tablet,Organic
3241,516,2024-03-08,6,3.34,Mobile,Referral
3242,246,2025-04-09,6,28.64,Tablet,Organic
3243,339,2024-08-06,1,42.23,Mobile,Paid
3244,983,2024-05-05,4,60.99,Tablet,Organic
3245,704,2024-08-09,11,104.37,Desktop,Paid
3246,623,2024-02-28,3,67.43,Tablet,Paid
3247,415,2024-01-21,14,50.66,Mobile,Organic
3248,328,2025-10-28,3,53.95,Mobile,Paid
3249,753,2024-11-25,9,28.31,Desktop,Referral
3250,712,2025-01-11,12,90.12,Tablet,Organic
3251,638,2025-05-10,10,57.5,Mobile,Paid
3252,211,2025-02-04,2,4.84,Mobile,Referral
3253,646,2025-07-10,11,48.11,Desktop,Referral
3254,398,2024-04-22,15,94.48,Mobile,Referral
3255,672,2025-02-01,3,101.62,Desktop,Referral
3256,555,2023-12-19,11,62.23,Tablet,Referral
3257,221,2024-08-13,9,68.46,Tablet,Organic
3258,100,2024-01-04,2,87.5,Tablet,Paid
3259,128,2024-06-10,7,103.81,Tablet,Referral
3260,667,2024-06-12,13,69.27,Mobile,Organic
3261,727,2024-08-17,7,99.23,Desktop,Paid
3262,60,2024-09-08,1,51.44,Mobile,Paid
3263,680,2024-05-26,5,118.75,Tablet,Organic
3264,270,2025-02-02,13,65.48,Mobile,Paid
3265,644,2025-06-23,3,16.93,Tablet,Organic
3266,990,2025-01-12,6,117.47,Tablet,Organic
3267,111,2024-04-23,1,91.03,Tablet,Organic
3268,944,2024-12-30,12,101.27,Desktop,Paid
3269,461,2024-11-30,15,102.87,Tablet,Organic
3270,1000,2024-04-01,9,66.78,Tablet,Paid
3271,980,2023-12-05,11,89.18,Desktop,Paid
3272,108,2024-06-20,11,38.58,Tablet,Referral
3273,840,2024-11-06,2,16.92,Tablet,Paid
3274,533,2024-10-03,5,76.7,Desktop,Paid
3275,957,2024-12-01,3,18.67,Tablet,Referral
3276,588,2024-11-01,9,38.45,Tablet,Referral
3277,100,2024-09-19,7,109.8,Tablet,Paid
3278,203,2025-11-09,8,76.91,Mobile,Paid
3279,655,2024-09-19,14,107.46,Mobile,Paid
3280,737,2025-06-02,7,22.11,Mobile,Referral
3281,258,2024-01-03,10,8.3,Tablet,Paid
3282,780,2025-01-16,1,66.53,Mobile,Organic
3283,322,2024-03-08,12,56.09,Desktop,Referral
3284,765,2025-01-22,9,109.75,Tablet,Paid
3285,940,2025-01-27,9,75.9,Mobile,Referral
3286,729,2024-12-18,13,60.96,Tablet,Organic
3287,862,2024-07-19,3,103.58,Desktop,Referral
3288,785,2024-08-05,2,118.53,Desktop,Organic
3289,922,2025-05-31,15,67.44,Tablet,Referral
3290,851,2025-05-23,9,1.35,Mobile,Paid
3291,473,2025-09-02,15,108.67,Mobile,Referral
3292,663,2024-12-22,6,41.71,Desktop,Referral
3293,931,2024-11-10,4,111.61,Desktop,Referral
3294,701,2024-01-30,10,33.38,Tablet,Organic
3295,544,2025-06-13,1,64.63,Tablet,Paid
3296,424,2025-04-29,11,90.44,Tablet,Organic
3297,179,2024-03-09,5,106.62,Tablet,Organic
3298,664,2024-01-12,3,47.16,Tablet,Referral
3299,705,2025-03-30,9,116.43,Tablet,Paid
3300,604,2024-12-01,3,23.08,Desktop,Organic
3301,249,2024-07-30,5,13.06,Desktop,Paid
3302,399,2024-05-09,4,14.33,Mobile,Referral
3303,89,2024-01-25,10,50.51,Desktop,Referral
3304,887,2025-05-14,1,80.14,Desktop,Referral
3305,710,2025-09-14,9,6.57,Mobile,Paid
3306,107,2025-08-29,12,12.38,Desktop,Paid
3307,773,2024-05-15,4,102.44,Tablet,Referral
3308,883,2025-06-08,13,79.66,Mobile,Paid
3309,898,2025-11-06,9,113.69,Desktop,Organic
3310,465,2024-09-27,5,63.26,Tablet,Paid
3311,657,2025-02-03,15,80.05,Tablet,Referral
3312,330,2024-09-04,4,112.42,Tablet,Organic
3313,729,2025-03-13,15,106.4,Desktop,Organic
3314,726,2024-04-25,3,14.7,Mobile,Paid
3315,96,2024-02-17,6,60.28,Desktop,Organic
3316,5,2024-09-13,5,86.97,Desktop,Organic
3317,919,2025-07-25,9,102.67,Tablet,Organic
3318,538,2025-07-04,11,26.87,Mobile,Organic
3319,10,2025-06-02,5,82.58,Desktop,Referral
3320,976,2024-03-14,4,111.47,Mobile,Referral
3321,80,2024-10-02,1,63.7,Tablet,Paid
3322,953,2024-03-08,9,11.18,Mobile,Paid
3323,14,2024-02-12,8,108.0,Tablet,Organic
3324,149,2025-04-23,10,94.84,Desktop,Paid
3325,504,2025-04-21,5,109.91,Mobile,Referral
3326,499,2023-12-26,8,106.42,Mobile,Paid
3327,749,2024-12-07,13,18.71,Desktop,Referral
3328,20,2025-09-13,12,23.18,Desktop,Organic
3329,603,2024-07-16,1,15.81,Desktop,Referral
3330,309,2025-06-04,11,108.18,Mobile,Organic
3331,570,2025-10-27,14,99.27,Desktop,Referral
3332,88,2025-11-29,6,116.71,Tablet,Paid
3333,506,2024-02-01,10,1.28,Tablet,Paid
3334,338,2024-06-16,6,111.59,Mobile,Referral
3335,17,2025-08-04,5,105.04,Tablet,Referral
3336,345,2024-06-21,3,113.75,Mobile,Organic
3337,542,2024-05-18,10,93.55,Tablet,Paid
3338,376,2023-12-02,1,18.48,Desktop,Paid
3339,361,2025-04-06,10,49.68,Tablet,Organic
3340,694,2025-08-27,6,118.05,Desktop,Organic
3341,528,2024-03-03,4,86.35,Tablet,Paid
3342,239,2023-12-11,2,59.95,Tablet,Referral
3343,494,2025-08-16,8,110.84,Desktop,Organic
3344,759,2024-09-26,1,50.8,Mobile,Paid
3345,510,2024-02-01,2,61.42,Tablet,Paid
3346,165,2024-07-02,6,74.01,Desktop,Paid
3347,283,2025-11-15,2,20.8,Tablet,Paid
3348,555,2024-07-09,14,119.8,Desktop,Organic
3349,648,2024-09-01,13,46.31,Mobile,Paid
3350,588,2024-03-19,11,20.1,Tablet,Paid
3351,288,2025-03-02,5,15.73,Desktop,Referral
3352,905,2025-08-03,5,39.09,Mobile,Referral
3353,877,2025-10-03,9,119.53,Desktop,Paid
3354,686,2025-03-08,13,11.01,Mobile,Organic
3355,314,2024-09-21,2,95.01,Mobile,Organic
3356,993,2025-11-22,13,105.29,Tablet,Organic
3357,773,2024-07-24,8,107.04,Desktop,Organic
3358,778,2024-08-29,2,60.97,Mobile,Paid
3359,578,2025-06-01,10,55.84,Desktop,Referral
3360,784,2024-11-22,4,112.11,Mobile,Referral
3361,716,2024-07-29,14,38.0,Mobile,Paid
3362,161,2024-06-27,13,15.26,Desktop,Organic
3363,263,2025-11-22,10,82.3,Mobile,Referral
3364,64,2024-05-07,2,65.08,Desktop,Paid
3365,450,2024-05-13,1,86.3,Desktop,Organic
3366,268,2024-01-22,14,119.96,Mobile,Paid
3367,470,2025-03-06,4,35.39,Mobile,Paid
3368,943,2025-08-09,7,34.24,Desktop,Organic
3369,55,2025-03-19,1,111.0,Tablet,Referral
3370,308,2025-09-20,8,108.69,Mobile,Organic
3371,216,2024-12-05,10,119.17,Desktop,Paid
3372,495,2024-02-13,6,62.16,Desktop,Referral
3373,158,2025-08-20,14,20.52,Desktop,Organic
3374,531,2024-03-04,1,56.27,Desktop,Paid
3375,891,2025-05-13,4,5.75,Tablet,Referral
3376,594,2025-09-21,11,28.53,Desktop,Organic
3377,171,2024-09-06,12,96.58,Desktop,Referral
3378,567,2024-05-24,4,78.13,Desktop,Referral
3379,634,2024-05-24,3,55.43,Mobile,Referral
3380,639,2025-08-26,15,50.79,Mobile,Paid
3381,727,2024-06-05,15,63.03,Mobile,Referral
3382,376,2025-10-19,8,44.04,Mobile,Paid
3383,563,2024-07-01,12,26.07,Desktop,Organic
3384,131,2025-08-01,6,100.79,Mobile,Organic
3385,333,2025-02-22,14,7.81,Tablet,Organic
3386,888,2025-11-23,12,49.08,Mobile,Organic
3387,945,2024-11-14,2,103.16,Desktop,Organic
3388,569,2024-04-05,8,91.96,Desktop,Referral
3389,984,2025-03-27,14,78.76,Desktop,Paid
3390,168,2024-10-30,10,9.77,Tablet,Paid
3391,592,2025-09-14,6,86.97,Desktop,Organic
3392,615,2025-03-21,3,64.85,Mobile,Paid
3393,100,2024-11-27,15,115.53,Mobile,Referral
3394,302,2023-12-22,15,49.74,Mobile,Referral
3395,3,2024-02-09,9,113.7,Tablet,Paid
3396,663,2023-12-19,13,5.3,Mobile,Referral
3397,935,2025-07-04,12,60.65,Desktop,Paid
3398,534,2024-01-04,8,7.63,Mobile,Paid
3399,653,2025-07-01,5,33.47,Tablet,Referral
3400,156,2024-05-08,14,66.59,Mobile,Organic
3401,512,2025-08-06,5,12.22,Desktop,Referral
3402,983,2025-04-04,9,77.33,Tablet,Organic
3403,339,2024-07-21,6,106.04,Tablet,Paid
3404,778,2024-05-23,9,25.44,Tablet,Referral
3405,926,2024-07-15,9,47.08,Tablet,Referral
3406,7,2024-07-21,12,65.43,Tablet,Paid
3407,108,2025-03-09,2,92.63,Tablet,Paid
3408,286,2025-03-09,5,112.97,Mobile,Referral
3409,142,2024-12-19,9,83.93,Mobile,Referral
3410,275,2024-09-07,10,107.22,Desktop,Organic
3411,846,2025-06-25,4,86.52,Desktop,Referral
3412,617,2025-06-04,10,97.82,Mobile,Referral
3413,672,2025-01-24,15,91.03,Tablet,Organic
3414,127,2025-05-27,9,55.91,Tablet,Referral
3415,559,2024-09-01,2,104.69,Mobile,Organic
3416,751,2025-08-23,5,117.51,Mobile,Referral
3417,378,2025-01-31,1,94.54,Mobile,Organic
3418,902,2025-06-08,1,84.17,Mobile,Organic
3419,159,2024-10-16,15,115.81,Mobile,Referral
3420,692,2025-03-30,3,65.82,Tablet,Referral
3421,413,2024-01-22,9,56.18,Desktop,Organic
3422,573,2025-06-21,11,48.59,Mobile,Paid
3423,710,2025-01-15,3,73.54,Tablet,Organic
3424,113,2025-01-09,11,114.73,Mobile,Referral
3425,265,2024-12-27,8,94.68,Tablet,Referral
3426,991,2024-02-09,13,10.65,Desktop,Organic
3427,459,2025-09-10,6,47.89,Desktop,Referral
3428,939,2025-11-23,2,114.97,Tablet,Referral
3429,592,2024-12-03,14,31.82,Mobile,Paid
3430,624,2024-12-31,15,66.71,Mobile,Referral
3431,939,2024-10-08,14,45.24,Desktop,Paid
3432,625,2024-01-10,5,73.42,Desktop,Organic
3433,801,2025-06-03,11,114.07,Tablet,Referral
3434,400,2025-11-21,15,4.9,Desktop,Referral
3435,672,2025-08-19,11,116.33,Tablet,Referral
3436,240,2025-10-15,13,78.3,Desktop,Referral
3437,378,2024-03-10,12,116.98,Desktop,Organic
3438,56,2024-02-27,13,101.45,Desktop,Organic
3439,665,2024-09-09,15,48.91,Mobile,Referral
3440,236,2025-02-16,14,86.14,Tablet,Referral
3441,180,2025-03-02,10,110.51,Tablet,Paid
3442,319,2024-03-28,3,3.19,Tablet,Paid
3443,346,2024-12-21,3,72.31,Tablet,Referral
3444,763,2025-03-15,4,44.96,Mobile,Referral
3445,336,2024-06-15,6,45.42,Mobile,Organic
3446,172,2024-05-16,10,15.75,Tablet,Organic
3447,494,2024-11-18,6,39.74,Tablet,Paid
3448,263,2024-11-03,5,42.93,Tablet,Organic
3449,370,2025-11-12,3,6.81,Tablet,Organic
3450,124,2024-05-18,10,19.49,Tablet,Paid
3451,73,2025-01-02,2,51.83,Desktop,Organic
3452,958,2024-03-08,11,119.43,Tablet,Referral
3453,460,2024-12-15,1,13.78,Desktop,Referral
3454,270,2025-10-31,8,51.88,Tablet,Paid
3455,185,2024-07-11,5,76.5,Desktop,Referral
3456,796,2025-02-25,7,66.58,Mobile,Organic
3457,926,2025-10-03,4,70.42,Mobile,Organic
3458,573,2024-01-03,12,92.1,Mobile,Organic
3459,287,2025-11-13,10,83.41,Desktop,Referral
3460,847,2024-05-11,4,69.51,Mobile,Organic
3461,281,2024-05-14,6,75.47,Mobile,Organic
3462,430,2024-02-29,13,67.15,Mobile,Referral
3463,976,2024-04-02,12,101.12,Mobile,Paid
3464,245,2024-04-08,8,64.17,Desktop,Referral
3465,203,2024-04-22,14,107.89,Desktop,Referral
3466,849,2024-05-25,7,2.41,Desktop,Paid
3467,209,2025-10-06,12,76.24,Mobile,Referral
3468,623,2025-03-11,8,63.68,Tablet,Paid
3469,683,2024-08-05,4,32.69,Desktop,Organic
3470,888,2024-06-22,8,95.07,Mobile,Paid
3471,264,2025-02-04,13,12.42,Tablet,Paid
3472,65,2023-12-31,13,61.72,Desktop,Referral
3473,242,2025-11-20,9,118.44,Tablet,Referral
3474,744,2025-10-13,7,20.96,Desktop,Organic
3475,880,2024-11-04,11,21.18,Mobile,Referral
3476,933,2023-12-10,4,55.84,Desktop,Organic
3477,616,2024-07-12,12,50.24,Mobile,Referral
3478,864,2024-11-13,15,62.9,Desktop,Referral
3479,87,2024-05-08,11,38.75,Desktop,Paid
3480,373,2025-05-15,2,90.27,Mobile,Organic
3481,214,2024-02-29,3,93.16,Tablet,Paid
3482,876,2024-07-29,10,32.86,Desktop,Paid
3483,447,2025-06-20,13,93.36,Tablet,Paid
3484,370,2025-10-12,9,81.66,Desktop,Organic
3485,300,2025-06-25,4,119.92,Tablet,Referral
3486,4,2025-10-11,9,48.05,Tablet,Paid
3487,858,2025-10-31,3,26.14,Desktop,Organic
3488,284,2025-01-11,11,38.05,Desktop,Paid
3489,49,2024-05-17,3,67.05,Mobile,Referral
3490,144,2025-08-10,7,56.73,Mobile,Referral
3491,609,2024-10-02,15,116.69,Mobile,Paid
3492,719,2025-02-03,2,87.74,Mobile,Paid
3493,901,2024-11-23,13,65.77,Mobile,Organic
3494,253,2024-07-27,9,13.58,Desktop,Paid
3495,556,2024-11-21,9,7.92,Mobile,Referral
3496,929,2024-11-30,2,119.83,Tablet,Paid
3497,162,2025-06-13,13,58.62,Tablet,Paid
3498,284,2025-09-26,6,67.33,Tablet,Organic
3499,8,2024-12-19,6,6.96,Desktop,Organic
3500,288,2024-06-15,5,57.65,Desktop,Paid
3501,233,2023-12-04,14,88.86,Mobile,Referral
3502,132,2024-11-20,8,29.32,Desktop,Referral
3503,12,2023-12-13,15,39.11,Mobile,Paid
3504,15,2024-05-19,10,78.54,Desktop,Referral
3505,965,2024-10-07,15,64.39,Tablet,Referral
3506,5,2024-09-24,7,47.23,Mobile,Organic
3507,189,2024-10-14,5,67.68,Tablet,Paid
3508,680,2025-09-27,3,118.31,Mobile,Referral
3509,309,2025-07-14,11,2.4,Desktop,Paid
3510,525,2024-08-30,2,101.7,Desktop,Paid
3511,143,2024-10-07,15,33.91,Desktop,Referral
3512,595,2023-12-09,7,69.29,Tablet,Referral
3513,627,2023-12-02,8,10.71,Desktop,Referral
3514,963,2025-05-05,12,71.65,Desktop,Paid
3515,346,2024-11-12,15,87.02,Mobile,Referral
3516,329,2024-09-18,9,23.47,Tablet,Referral
3517,531,2025-06-08,12,51.72,Mobile,Organic
3518,746,2024-03-17,3,51.31,Desktop,Referral
3519,308,2024-04-03,11,54.27,Desktop,Paid
3520,330,2025-09-23,4,56.91,Desktop,Referral
3521,895,2025-01-29,10,104.21,Tablet,Paid
3522,969,2025-09-22,2,41.24,Tablet,Referral
3523,568,2024-03-29,5,18.14,Tablet,Organic
3524,600,2024-03-02,2,80.37,Desktop,Referral
3525,940,2025-10-02,12,82.77,Mobile,Paid
3526,6,2024-04-18,5,52.83,Mobile,Paid
3527,447,2025-08-02,1,25.54,Desktop,Referral
3528,770,2025-05-16,11,35.63,Tablet,Referral
3529,424,2025-04-14,1,111.99,Desktop,Paid
3530,816,2025-01-21,1,53.86,Mobile,Referral
3531,113,2024-03-07,3,68.0,Tablet,Organic
3532,992,2024-03-02,13,43.97,Mobile,Paid
3533,228,2025-02-23,8,20.89,Tablet,Organic
3534,20,2025-09-03,1,87.33,Tablet,Organic
3535,634,2025-11-19,15,52.48,Mobile,Referral
3536,993,2024-05-13,9,102.3,Tablet,Paid
3537,451,2025-09-26,5,43.41,Mobile,Paid
3538,773,2025-09-25,14,109.22,Tablet,Paid
3539,445,2024-12-25,10,109.33,Mobile,Organic
3540,243,2024-10-17,6,22.82,Tablet,Paid
3541,81,2025-10-02,2,15.03,Tablet,Paid
3542,440,2025-01-20,12,65.75,Tablet,Paid
3543,729,2024-04-06,13,117.32,Desktop,Organic
3544,581,2024-12-07,10,32.3,Mobile,Referral
3545,628,2025-02-03,6,115.9,Mobile,Paid
3546,142,2025-08-04,4,68.18,Mobile,Paid
3547,363,2024-06-20,4,83.28,Desktop,Referral
3548,234,2025-07-14,11,109.18,Mobile,Paid
3549,773,2024-11-06,6,103.55,Mobile,Organic
3550,94,2024-03-12,11,59.49,Desktop,Paid
3551,235,2024-10-26,5,44.71,Tablet,Referral
3552,321,2024-06-20,7,101.51,Desktop,Paid
3553,87,2025-06-02,10,37.07,Desktop,Organic
3554,778,2025-08-04,5,62.37,Tablet,Paid
3555,706,2024-05-15,2,73.07,Mobile,Organic
3556,53,2025-03-09,12,107.47,Desktop,Referral
3557,106,2024-05-07,1,102.95,Desktop,Organic
3558,361,2024-05-01,14,52.46,Desktop,Paid
3559,428,2025-09-20,13,20.36,Desktop,Referral
3560,677,2023-12-08,6,68.8,Tablet,Organic
3561,97,2025-11-02,7,108.21,Desktop,Paid
3562,606,2024-07-19,12,72.98,Tablet,Organic
3563,787,2025-06-12,6,110.17,Mobile,Paid
3564,432,2025-07-27,6,87.98,Desktop,Referral
3565,1000,2024-09-04,3,57.31,Mobile,Referral
3566,535,2025-04-13,1,93.9,Mobile,Referral
3567,480,2025-02-27,3,119.79,Tablet,Referral
3568,529,2025-09-11,9,69.68,Tablet,Referral
3569,829,2024-10-29,3,2.56,Tablet,Paid
3570,246,2025-02-14,13,65.78,Mobile,Referral
3571,185,2024-04-07,9,58.83,Desktop,Organic
3572,95,2025-04-27,7,114.77,Desktop,Paid
3573,662,2025-07-12,11,45.81,Desktop,Referral
3574,774,2023-12-28,11,55.63,Tablet,Referral
3575,437,2025-10-29,10,100.1,Mobile,Organic
3576,162,2024-10-07,7,102.5,Mobile,Paid
3577,443,2024-10-06,11,17.06,Desktop,Paid
3578,542,2025-04-25,8,51.88,Desktop,Referral
3579,595,2024-10-03,6,1.38,Tablet,Referral
3580,593,2023-12-25,15,52.54,Tablet,Organic
3581,506,2025-10-19,3,73.71,Desktop,Referral
3582,576,2024-06-29,8,88.63,Tablet,Paid
3583,503,2025-01-24,9,109.7,Mobile,Organic
3584,150,2024-08-29,5,83.6,Desktop,Organic
3585,677,2024-05-27,5,3.11,Mobile,Paid
3586,906,2024-02-11,10,118.74,Mobile,Paid
3587,89,2024-04-19,6,79.62,Mobile,Paid
3588,760,2024-05-05,4,38.11,Mobile,Referral
3589,645,2024-06-13,14,37.25,Tablet,Organic
3590,851,2025-04-20,4,31.41,Desktop,Paid
3591,1,2025-11-09,8,37.27,Mobile,Referral
3592,138,2024-06-22,9,65.76,Desktop,Organic
3593,2,2024-05-07,8,72.25,Desktop,Paid
3594,33,2024-08-20,11,51.66,Tablet,Referral
3595,699,2025-01-07,7,104.79,Desktop,Organic
3596,971,2025-08-21,1,110.84,Desktop,Paid
3597,840,2025-06-16,2,107.51,Tablet,Organic
3598,735,2024-07-02,10,35.66,Mobile,Referral
3599,617,2025-02-21,7,51.45,Mobile,Referral
3600,784,2025-10-12,11,12.74,Tablet,Paid
3601,62,2025-02-08,9,66.2,Mobile,Paid
3602,89,2024-02-09,8,68.5,Mobile,Organic
3603,466,2024-02-25,6,110.63,Mobile,Organic
3604,129,2025-01-07,6,49.35,Tablet,Referral
3605,609,2025-04-23,7,9.41,Tablet,Organic
3606,865,2024-07-27,9,38.11,Desktop,Organic
3607,886,2025-09-28,1,60.36,Desktop,Paid
3608,201,2025-08-11,15,32.21,Tablet,Organic
3609,755,2024-10-31,11,61.51,Desktop,Organic
3610,305,2024-08-29,11,43.48,Mobile,Paid
3611,145,2024-02-14,6,57.91,Mobile,Paid
3612,40,2024-03-28,12,65.44,Tablet,Referral
3613,994,2024-06-20,14,53.31,Mobile,Paid
3614,913,2024-04-18,4,83.32,Desktop,Paid
3615,446,2024-02-29,11,112.34,Tablet,Paid
3616,580,2023-12-22,2,83.78,Tablet,Organic
3617,74,2025-10-08,4,118.68,Tablet,Paid
3618,627,2024-09-26,8,50.74,Mobile,Organic
3619,284,2025-07-04,8,21.24,Tablet,Organic
3620,659,2024-05-30,15,50.28,Mobile,Organic
3621,884,2024-11-27,14,118.9,Desktop,Referral
3622,472,2025-02-04,6,43.71,Tablet,Referral
3623,396,2025-05-12,15,9.85,Tablet,Paid
3624,523,2024-02-06,1,1.76,Mobile,Organic
3625,942,2024-12-02,4,43.55,Tablet,Organic
3626,164,2025-07-10,2,33.61,Desktop,Referral
3627,262,2025-06-01,9,54.18,Mobile,Paid
3628,934,2023-12-14,11,44.26,Tablet,Organic
3629,477,2024-07-25,4,81.16,Desktop,Paid
3630,656,2025-02-06,8,95.65,Desktop,Organic
3631,787,2025-06-03,13,116.01,Mobile,Referral
3632,145,2025-06-15,14,92.33,Tablet,Organic
3633,346,2025-11-27,13,1.62,Mobile,Paid
3634,308,2024-05-23,12,58.41,Tablet,Organic
3635,180,2025-08-04,7,100.11,Tablet,Referral
3636,435,2024-09-17,10,49.01,Tablet,Organic
3637,250,2024-06-13,1,46.98,Mobile,Organic
3638,258,2025-03-30,11,12.8,Tablet,Organic
3639,263,2025-01-13,11,36.78,Desktop,Referral
3640,156,2024-02-11,10,28.99,Mobile,Referral
3641,15,2024-02-02,11,67.47,Mobile,Organic
3642,258,2025-05-18,1,13.25,Tablet,Referral
3643,927,2024-10-14,11,10.02,Desktop,Referral
3644,841,2025-06-16,11,100.46,Mobile,Paid
3645,109,2024-08-18,6,34.65,Mobile,Organic
3646,97,2025-02-22,9,42.04,Tablet,Referral
3647,935,2024-08-27,11,98.06,Tablet,Paid
3648,522,2025-11-18,3,115.12,Desktop,Referral
3649,445,2024-09-05,7,35.15,Desktop,Paid
3650,502,2025-06-25,9,92.99,Desktop,Referral
3651,793,2025-08-28,6,80.4,Mobile,Paid
3652,165,2025-02-01,7,70.38,Tablet,Paid
3653,367,2025-08-17,6,94.52,Mobile,Organic
3654,129,2025-03-29,1,102.95,Tablet,Organic
