marketing_id,customer_id,campaign_name,campaign_type,interaction_date,response,discount_used,engagement_score
2660,325,Performance Campaign,Push,2025-05-09,No,No,6
2661,42,Treatment Campaign,SMS,2025-05-11,Open,Yes,9
2662,742,Cover Campaign,SMS,2025-03-22,Clicked,No,3
2663,582,Strong Campaign,Push,2025-07-15,Clicked,No,6
2664,797,Risk Campaign,Email,2025-06-28,Clicked,No,8
2665,32,Hand Campaign,Push,2024-06-17,Yes,No,7
2666,538,Contain Campaign,Coupon,2025-05-02,No,No,9
2667,165,Must Campaign,Push,2025-04-16,Yes,Yes,3
2668,853,Manager Campaign,Email,2024-04-06,Open,Yes,9
2669,245,Open Campaign,Email,2024-01-12,No,Yes,6
2670,888,Rule Campaign,Coupon,2024-07-05,Yes,No,3
2671,259,Doctor Campaign,SMS,2024-02-02,No,Yes,2
2672,884,Good Campaign,SMS,2024-10-09,Yes,Yes,1
2673,197,Loss Campaign,SMS,2024-07-07,Yes,Yes,5
2674,45,Decade Campaign,SMS,2024-02-25,No,No,6
2675,396,Energy Campaign,Email,2024-08-27,Open,No,3
2676,77,Their Campaign,Email,2025-07-26,Open,No,7
2677,760,Success Campaign,Coupon,2025-06-10,Clicked,Yes,3
2678,561,That Campaign,Push,2024-05-12,Clicked,No,9
2679,268,Much Campaign,Push,2024-11-06,Clicked,Yes,1
2680,26,Billion Campaign,Coupon,2024-07-13,Open,No,7
2681,168,Wait Campaign,Push,2023-12-30,Yes,Yes,7
2682,533,Do Campaign,SMS,2025-08-07,Open,No,4
2683,195,Employee Campaign,Email,2025-08-02,No,Yes,1
2684,778,Again Campaign,Email,2025-05-11,Yes,No,3
2685,579,World Campaign,Coupon,2025-09-20,Yes,Yes,5
2686,475,Medical Campaign,Email,2024-09-09,Open,Yes,3
2687,533,Early Campaign,Coupon,2024-02-10,Clicked,No,6
2688,709,Factor Campaign,Coupon,2025-10-29,Yes,No,6
2689,436,Grow Campaign,Coupon,2025-10-27,Clicked,Yes,8
2690,480,Energy Campaign,Coupon,2024-04-23,Open,No,10
2691,636,Professional Campaign,Email,2024-06-02,Yes,Yes,9
2692,613,Water Campaign,Email,2024-11-20,Yes,Yes,10
2693,197,This Campaign,SMS,2025-11-27,Yes,No,6
2694,822,Respond Campaign,Email,2025-07-28,Yes,Yes,1
2695,706,Detail Campaign,SMS,2025-03-19,Open,Yes,2
2696,854,Apply Campaign,SMS,2025-07-18,Clicked,No,6
2697,676,Course Campaign,Email,2024-05-26,Open,Yes,2
2698,59,Drug Campaign,Push,2025-10-04,Clicked,Yes,7
2699,57,Land Campaign,SMS,2024-11-08,No,Yes,1
2700,225,Force Campaign,Coupon,2025-08-04,Open,Yes,5
2701,351,Blood Campaign,Push,2024-10-24,Yes,Yes,1
2702,370,Through Campaign,Coupon,2025-08-09,Open,Yes,5
2703,890,Country Campaign,Email,2025-07-05,Open,No,1
2704,79,Claim Campaign,Coupon,2024-10-02,Yes,No,8
2705,741,Finally Campaign,SMS,2025-06-27,Yes,Yes,10
2706,104,Son Campaign,SMS,2025-02-17,No,No,3
2707,87,Maybe Campaign,Coupon,2025-07-21,Yes,Yes,9
2708,716,Worker Campaign,Email,2025-07-30,No,Yes,10
2709,236,Environment Campaign,SMS,2025-05-16,Open,No,10
2710,461,Age Campaign,SMS,2025-03-16,No,Yes,1
2711,137,Property Campaign,SMS,2024-11-11,Yes,No,5
2712,265,Over Campaign,Push,2024-09-19,Yes,No,6
2713,439,Nothing Campaign,Coupon,2025-01-17,No,Yes,1
2714,244,House Campaign,Coupon,2024-02-27,Yes,No,6
2715,141,Cut Campaign,Push,2025-06-29,No,Yes,7
2716,987,Send Campaign,Push,2025-05-08,Open,Yes,7
2717,894,Tell Campaign,Email,2025-10-29,Yes,No,5
2718,900,Low Campaign,Coupon,2024-09-17,Clicked,Yes,8
2719,710,Coach Campaign,Email,2025-07-17,Yes,No,2
2720,762,Around Campaign,Push,2025-11-11,Yes,Yes,9
2721,424,Effort Campaign,Push,2023-12-03,Open,Yes,5
2722,858,Drug Campaign,SMS,2025-09-10,Yes,Yes,5
2723,368,Hand Campaign,SMS,2025-01-14,Open,Yes,9
2724,544,Another Campaign,SMS,2024-08-04,Clicked,Yes,10
2725,911,Game Campaign,SMS,2024-08-22,Open,Yes,7
2726,769,Whole Campaign,Email,2024-12-19,Yes,No,4
2727,88,Baby Campaign,Coupon,2025-07-17,Open,No,2
2728,396,Instead Campaign,Email,2024-02-06,Clicked,Yes,6
2729,557,Anything Campaign,Email,2025-08-18,Clicked,Yes,1
2730,265,Car Campaign,Push,2025-08-09,Clicked,No,6
2731,530,Energy Campaign,Push,2024-11-19,Yes,Yes,7
2732,726,Term Campaign,SMS,2024-07-20,Open,Yes,3
2733,196,Cause Campaign,Email,2025-03-09,Clicked,Yes,1
2734,45,General Campaign,Email,2025-04-23,Open,Yes,4
2735,922,Big Campaign,Email,2024-01-05,Yes,Yes,5
2736,362,Tell Campaign,Push,2025-08-12,Clicked,No,3
2737,364,Air Campaign,Push,2024-09-07,Open,No,3
2738,550,Method Campaign,Push,2025-01-07,Clicked,Yes,4
2739,53,Section Campaign,Coupon,2024-07-18,Clicked,No,10
2740,873,Behind Campaign,SMS,2025-03-21,No,No,1
2741,813,History Campaign,Email,2025-06-14,Clicked,No,5
2742,100,Your Campaign,Email,2024-09-28,No,No,7
2743,684,Heavy Campaign,Email,2025-01-03,No,Yes,7
2744,476,Garden Campaign,Push,2024-12-29,No,No,2
2745,571,Nor Campaign,Push,2024-01-30,Open,No,3
2746,38,Town Campaign,Push,2024-06-30,Clicked,Yes,2
2747,912,Moment Campaign,Push,2024-06-28,No,Yes,5
2748,5,Arm Campaign,Push,2025-02-28,Clicked,No,6
2749,410,Summer Campaign,Coupon,2025-03-19,Open,No,4
2750,443,People Campaign,Coupon,2023-12-27,Clicked,Yes,2
2751,715,Example Campaign,Push,2025-01-03,Clicked,Yes,4
2752,775,Protect Campaign,Push,2024-01-14,Yes,Yes,9
2753,369,Say Campaign,Coupon,2024-05-12,Yes,Yes,2
2754,799,Area Campaign,SMS,2025-08-27,No,No,2
2755,494,Explain Campaign,Push,2025-08-10,Open,No,9
2756,23,Civil Campaign,Email,2024-08-18,Yes,No,8
2757,65,Civil Campaign,Email,2024-12-24,No,Yes,10
2758,461,Want Campaign,SMS,2024-10-06,Clicked,No,3
2759,487,Raise Campaign,Push,2024-04-10,Clicked,Yes,6
2760,992,Television Campaign,SMS,2024-07-07,Clicked,Yes,10
2761,681,Right Campaign,Coupon,2025-06-22,Open,Yes,7
2762,932,Republican Campaign,Push,2024-01-04,Open,Yes,4
2763,944,Firm Campaign,Push,2025-05-06,No,No,8
2764,617,Your Campaign,SMS,2024-09-01,No,Yes,8
2765,151,Growth Campaign,Push,2024-11-09,Open,Yes,9
2766,768,Increase Campaign,Coupon,2024-06-15,Clicked,No,10
2767,347,Focus Campaign,SMS,2024-06-23,Yes,No,1
2768,167,Avoid Campaign,Email,2024-08-12,Yes,Yes,5
2769,142,Bar Campaign,Push,2023-12-20,No,Yes,6
2770,235,Personal Campaign,Coupon,2025-02-10,Clicked,Yes,6
2771,984,Pressure Campaign,SMS,2025-03-23,Clicked,No,3
2772,42,Close Campaign,SMS,2025-02-20,Yes,Yes,6
2773,553,Hot Campaign,Email,2025-02-05,Open,Yes,4
2774,480,Tax Campaign,Push,2024-11-03,Yes,No,8
2775,591,Hotel Campaign,Email,2024-05-10,No,No,3
2776,351,Total Campaign,Push,2024-04-19,Yes,No,1
2777,970,Begin Campaign,Push,2024-06-17,Open,No,8
2778,533,Catch Campaign,SMS,2024-09-15,No,No,3
2779,773,Full Campaign,SMS,2025-07-16,Open,No,10
2780,166,Early Campaign,SMS,2024-06-06,Clicked,Yes,9
2781,623,Mrs Campaign,Email,2024-08-02,Yes,Yes,6
2782,957,Suddenly Campaign,SMS,2024-03-21,Clicked,Yes,9
2783,93,Tax Campaign,Push,2024-11-06,No,Yes,8
2784,191,Also Campaign,Email,2025-06-24,No,Yes,10
2785,698,Yeah Campaign,Coupon,2025-03-03,Clicked,No,9
2786,52,Mention Campaign,Push,2024-02-22,No,Yes,4
2787,338,Spend Campaign,Push,2024-02-13,No,No,2
2788,289,Nation Campaign,Push,2025-10-30,No,No,1
2789,194,Bag Campaign,Push,2024-02-28,Clicked,Yes,10
2790,583,Peace Campaign,Coupon,2024-02-08,No,Yes,1
2791,569,Benefit Campaign,Coupon,2025-05-20,Yes,No,5
2792,563,Three Campaign,SMS,2024-01-13,Clicked,Yes,6
2793,772,Enjoy Campaign,Email,2025-11-06,Open,Yes,5
2794,876,Test Campaign,Push,2025-05-27,Clicked,No,7
2795,783,Significant Campaign,SMS,2025-01-05,Open,No,9
2796,455,Various Campaign,Push,2024-09-13,Yes,No,6
2797,964,Hair Campaign,SMS,2025-08-12,Clicked,Yes,8
2798,617,Well Campaign,Email,2025-05-21,Clicked,Yes,9
2799,199,Against Campaign,SMS,2025-09-29,Yes,Yes,1
2800,628,Happy Campaign,SMS,2024-01-24,No,Yes,6
2801,527,Senior Campaign,Push,2025-01-17,Clicked,Yes,3
2802,771,Situation Campaign,SMS,2024-06-11,Yes,No,2
2803,382,Dog Campaign,SMS,2024-10-13,Yes,Yes,3
2804,83,Shoulder Campaign,Push,2025-05-09,Open,No,7
2805,544,Risk Campaign,SMS,2024-10-24,Yes,Yes,9
2806,930,Force Campaign,Coupon,2025-10-26,Yes,No,3
2807,815,Popular Campaign,Push,2024-12-31,Clicked,Yes,1
2808,867,Environmental Campaign,Email,2025-03-17,No,Yes,8
2809,280,Word Campaign,Email,2025-02-02,Open,Yes,6
2810,440,Sound Campaign,Coupon,2025-05-02,Clicked,Yes,3
2811,523,Authority Campaign,SMS,2025-06-16,Yes,No,6
2812,744,Practice Campaign,Coupon,2024-08-05,Yes,No,4
2813,274,Sell Campaign,Push,2025-03-07,Clicked,No,4
2814,674,Two Campaign,Push,2024-05-20,Open,Yes,2
2815,833,Many Campaign,SMS,2025-08-26,No,Yes,3
2816,973,Break Campaign,Email,2024-04-06,Yes,No,4
2817,512,Goal Campaign,Push,2024-01-28,Clicked,Yes,5
2818,71,Role Campaign,Push,2024-06-05,Yes,Yes,5
2819,602,Modern Campaign,SMS,2024-09-02,Open,Yes,7
2820,473,Toward Campaign,Email,2025-09-02,Open,No,6
2821,792,Something Campaign,Email,2025-02-20,No,Yes,8
2822,986,Former Campaign,Coupon,2024-10-15,Open,Yes,2
2823,715,Help Campaign,Push,2024-02-29,Yes,No,9
2824,741,Model Campaign,Push,2024-12-22,Clicked,No,4
2825,407,Campaign Campaign,SMS,2025-04-30,Open,No,4
2826,13,Wall Campaign,Push,2024-05-10,Clicked,No,5
2827,868,Work Campaign,Push,2024-01-09,Yes,No,7
2828,4,Including Campaign,SMS,2025-08-26,Clicked,No,2
2829,358,Lay Campaign,Email,2025-04-24,Clicked,No,3
2830,647,Subject Campaign,Coupon,2024-11-16,Open,Yes,4
2831,464,During Campaign,Email,2025-06-13,Clicked,No,1
2832,773,Consumer Campaign,Email,2025-05-22,Clicked,Yes,8
2833,662,Myself Campaign,Push,2024-05-02,Open,Yes,3
2834,655,Program Campaign,Push,2025-04-18,Clicked,No,2
2835,552,Rate Campaign,Coupon,2024-06-30,No,No,8
2836,951,Catch Campaign,Email,2025-05-21,No,Yes,5
2837,272,Fall Campaign,SMS,2025-11-26,Open,Yes,2
2838,411,It Campaign,SMS,2025-09-21,No,Yes,9
2839,144,Else Campaign,Coupon,2025-01-16,Clicked,Yes,7
2840,358,Adult Campaign,SMS,2023-12-06,Yes,Yes,8
2841,604,Though Campaign,Email,2025-10-11,Open,No,3
2842,682,Step Campaign,Email,2025-07-11,No,No,3
2843,857,Law Campaign,Push,2023-12-30,Clicked,Yes,1
2844,658,Camera Campaign,Email,2025-10-17,Clicked,Yes,6
2845,992,Size Campaign,Email,2024-03-30,No,No,10
2846,211,Item Campaign,Coupon,2024-03-23,Yes,No,7
2847,988,Center Campaign,Push,2025-04-23,Clicked,Yes,2
2848,127,Through Campaign,Coupon,2025-09-26,No,Yes,10
2849,736,Together Campaign,Email,2024-10-20,No,No,1
2850,927,Bad Campaign,Push,2024-06-22,Yes,Yes,10
2851,6,Remain Campaign,Push,2024-03-29,Open,Yes,8
2852,838,Relationship Campaign,SMS,2024-08-24,Open,No,4
2853,569,Turn Campaign,Email,2025-03-22,Yes,Yes,9
2854,778,Not Campaign,Coupon,2024-12-18,Open,No,4
2855,646,Realize Campaign,Push,2025-04-27,No,Yes,2
2856,406,His Campaign,Push,2025-11-23,No,Yes,7
2857,631,Wait Campaign,Push,2024-03-13,No,No,3
2858,38,Sense Campaign,Push,2023-12-06,Open,Yes,9
2859,667,Lay Campaign,SMS,2024-08-16,Clicked,No,1
2860,641,Economy Campaign,Push,2025-09-21,No,Yes,8
2861,910,Four Campaign,Email,2024-08-13,No,Yes,10
2862,121,Catch Campaign,Email,2024-07-17,Yes,Yes,5
2863,794,Act Campaign,Push,2025-01-27,No,Yes,4
2864,576,Tv Campaign,SMS,2025-09-01,Yes,Yes,3
2865,428,Start Campaign,Coupon,2024-04-05,Open,Yes,6
2866,740,A Campaign,Email,2025-08-29,Clicked,Yes,9
2867,14,Low Campaign,Email,2025-02-18,Yes,No,10
2868,960,Least Campaign,Push,2025-01-04,Yes,Yes,8
2869,324,Yard Campaign,SMS,2025-10-05,No,Yes,3
2870,130,Baby Campaign,Push,2025-10-16,Yes,Yes,5
2871,152,Form Campaign,Coupon,2025-11-19,No,Yes,2
2872,88,Analysis Campaign,SMS,2024-12-10,Open,Yes,8
2873,702,Figure Campaign,Email,2025-11-14,No,No,8
2874,681,Class Campaign,Push,2025-08-05,Open,Yes,6
2875,981,Around Campaign,Email,2025-01-28,Yes,Yes,6
2876,564,Former Campaign,Push,2025-10-01,No,No,5
2877,74,Policy Campaign,Email,2024-02-17,Yes,No,3
2878,277,Or Campaign,SMS,2025-06-09,Clicked,Yes,2
2879,629,Receive Campaign,Push,2025-03-17,No,Yes,3
2880,916,Image Campaign,Push,2024-03-18,Open,No,3
2881,734,Month Campaign,Coupon,2024-01-18,No,Yes,4
2882,291,Table Campaign,Coupon,2025-09-23,Clicked,No,2
2883,827,Her Campaign,Coupon,2025-07-11,Clicked,Yes,3
2884,579,Region Campaign,Email,2025-08-15,No,No,4
2885,809,Reach Campaign,SMS,2024-07-05,Yes,Yes,6
2886,16,Kitchen Campaign,Email,2024-11-29,Yes,Yes,10
2887,578,Physical Campaign,Email,2025-05-13,Open,No,8
2888,525,Like Campaign,Push,2024-06-15,Yes,Yes,6
2889,816,Magazine Campaign,Coupon,2025-03-16,Open,Yes,4
2890,312,Understand Campaign,SMS,2025-06-18,No,Yes,10
2891,39,Bank Campaign,Coupon,2025-01-22,Open,No,1
2892,812,Follow Campaign,Coupon,2024-07-04,Clicked,No,10
2893,916,Customer Campaign,Push,2024-11-11,Open,Yes,7
2894,985,Rich Campaign,Push,2024-07-23,No,No,6
2895,346,Dinner Campaign,SMS,2024-09-25,Clicked,Yes,2
2896,375,Room Campaign,Coupon,2023-12-03,No,No,7
2897,667,Knowledge Campaign,Coupon,2024-07-15,Yes,Yes,6
2898,645,Agent Campaign,Email,2024-04-13,Clicked,No,7
2899,322,While Campaign,Coupon,2025-02-25,Open,No,6
2900,460,Worker Campaign,Push,2024-06-09,Open,Yes,3
2901,388,Mouth Campaign,Email,2025-11-25,No,Yes,10
2902,899,And Campaign,Coupon,2024-11-17,Clicked,No,3
2903,40,Skill Campaign,Email,2024-02-18,No,No,9
2904,351,Southern Campaign,Email,2024-12-08,Yes,Yes,3
2905,478,Personal Campaign,Coupon,2025-06-12,Open,Yes,1
2906,203,Always Campaign,Coupon,2025-01-28,Yes,No,8
2907,839,Boy Campaign,Email,2025-11-12,No,Yes,6
2908,801,Another Campaign,SMS,2024-06-12,Clicked,No,3
2909,505,Bar Campaign,SMS,2025-05-12,No,Yes,8
2910,24,Whom Campaign,Email,2024-12-02,No,No,2
2911,180,Feel Campaign,Email,2025-08-08,Yes,No,3
2912,416,Southern Campaign,Push,2025-10-13,Open,Yes,8
2913,417,Somebody Campaign,Email,2024-04-17,Clicked,No,3
2914,924,Key Campaign,Email,2024-01-31,Open,Yes,9
2915,467,Significant Campaign,Coupon,2024-06-20,Clicked,Yes,9
2916,748,Big Campaign,Coupon,2024-10-28,Clicked,No,3
2917,964,Time Campaign,SMS,2024-01-29,Yes,No,3
2918,888,Apply Campaign,SMS,2024-11-19,Clicked,Yes,6
2919,264,Significant Campaign,SMS,2024-04-20,Yes,Yes,7
2920,166,Direction Campaign,Push,2024-12-21,Clicked,Yes,6
2921,800,Plan Campaign,Push,2024-08-16,Open,Yes,5
2922,669,Church Campaign,Email,2025-01-18,Open,Yes,10
2923,650,Mention Campaign,SMS,2024-01-05,Open,No,3
2924,744,Theory Campaign,Coupon,2025-08-19,Open,No,8
2925,591,Must Campaign,Email,2024-06-27,Yes,Yes,6
2926,630,Network Campaign,Coupon,2024-08-23,Yes,No,3
2927,90,Month Campaign,SMS,2025-08-12,No,Yes,5
2928,434,Onto Campaign,SMS,2024-03-20,Open,No,8
2929,238,Billion Campaign,Push,2025-03-26,Yes,Yes,10
2930,998,Note Campaign,Push,2025-09-06,No,No,4
2931,277,Phone Campaign,Coupon,2025-10-26,Yes,No,4
2932,833,Despite Campaign,Email,2024-04-18,Open,Yes,8
2933,204,American Campaign,SMS,2024-10-24,Yes,No,7
2934,381,Fast Campaign,Push,2024-11-10,Open,Yes,10
2935,624,Successful Campaign,Coupon,2025-10-01,Yes,Yes,3
2936,794,War Campaign,SMS,2025-09-11,No,No,4
2937,298,Include Campaign,Email,2024-10-27,Yes,No,5
2938,585,Realize Campaign,SMS,2025-03-25,Clicked,No,10
2939,800,Building Campaign,SMS,2025-11-13,Open,No,3
2940,1000,Imagine Campaign,Coupon,2024-12-25,Clicked,No,3
2941,147,Writer Campaign,Push,2025-01-05,Clicked,No,3
2942,553,Eight Campaign,Email,2025-04-17,Open,No,6
2943,501,One Campaign,Email,2025-03-24,Yes,Yes,4
2944,589,Necessary Campaign,Push,2024-11-17,Open,Yes,5
2945,346,Build Campaign,Coupon,2025-03-02,Open,Yes,7
2946,852,Involve Campaign,Email,2025-01-23,Yes,Yes,5
2947,257,Movie Campaign,Push,2025-01-10,Yes,No,6
2948,559,Material Campaign,Push,2024-11-22,No,Yes,4
2949,532,Second Campaign,Email,2025-11-29,Clicked,Yes,3
2950,781,North Campaign,Email,2024-11-29,Clicked,No,9
2951,826,Similar Campaign,Push,2024-08-12,Open,No,1
2952,2,He Campaign,Coupon,2024-07-14,Open,No,4
2953,797,Behavior Campaign,Coupon,2024-07-03,Clicked,No,6
2954,976,News Campaign,SMS,2024-08-11,No,No,5
2955,623,Technology Campaign,Email,2025-01-01,Yes,Yes,9
2956,203,Reveal Campaign,Coupon,2024-06-17,Open,No,4
2957,599,Head Campaign,Push,2025-10-16,Yes,No,9
2958,193,Work Campaign,Email,2024-11-15,Open,Yes,2
2959,987,Kitchen Campaign,Push,2025-07-11,No,Yes,10
2960,717,Word Campaign,Push,2024-07-16,Open,Yes,1
2961,737,Pick Campaign,Push,2024-01-22,Clicked,No,8
2962,272,Answer Campaign,Push,2024-05-30,Clicked,No,8
2963,866,Hard Campaign,Email,2024-07-02,Yes,Yes,2
2964,169,Product Campaign,Email,2023-12-03,Clicked,No,6
2965,917,Also Campaign,Push,2024-02-27,Yes,Yes,7
2966,684,Recent Campaign,Email,2025-11-12,No,Yes,4
2967,129,Perhaps Campaign,SMS,2025-03-18,Clicked,Yes,9
2968,792,I Campaign,Email,2025-11-18,Clicked,No,3
2969,426,Good Campaign,Push,2024-03-14,Clicked,Yes,6
2970,648,Instead Campaign,Push,2025-06-12,Yes,No,1
2971,981,Son Campaign,Push,2025-11-25,No,Yes,6
2972,201,Onto Campaign,Email,2025-02-23,No,No,10
2973,854,Not Campaign,SMS,2025-05-20,Clicked,Yes,3
2974,915,Son Campaign,Push,2024-05-13,No,Yes,2
2975,458,College Campaign,SMS,2024-10-18,Clicked,No,10
2976,770,Husband Campaign,Push,2025-10-21,Clicked,Yes,3
2977,333,Measure Campaign,Push,2025-11-11,Clicked,Yes,6
2978,854,Control Campaign,Push,2023-12-02,Open,No,5
2979,458,Need Campaign,Coupon,2025-05-19,Clicked,No,7
2980,564,Already Campaign,Coupon,2024-08-10,Clicked,No,9
2981,997,Actually Campaign,Coupon,2025-03-11,No,Yes,2
2982,81,Measure Campaign,Push,2024-11-01,Yes,Yes,6
2983,876,Clearly Campaign,Push,2024-04-19,No,Yes,2
2984,934,Send Campaign,Push,2025-05-23,Clicked,Yes,7
2985,693,Method Campaign,SMS,2024-11-16,Clicked,No,3
2986,300,Close Campaign,Coupon,2024-08-14,Clicked,No,7
2987,562,Than Campaign,Coupon,2025-04-28,Clicked,Yes,9
2988,942,Ability Campaign,Push,2024-01-18,Yes,Yes,5
2989,225,Shake Campaign,Push,2025-05-25,Open,Yes,10
2990,643,Pull Campaign,Push,2025-02-23,Yes,Yes,5
2991,766,Once Campaign,Push,2024-05-10,Clicked,No,1
2992,349,Brother Campaign,Email,2024-06-12,Open,No,3
2993,327,Report Campaign,Push,2024-09-17,Clicked,No,1
2994,892,Relate Campaign,Push,2025-10-25,No,No,4
2995,182,Yet Campaign,Coupon,2024-06-10,Open,No,3
2996,11,Treatment Campaign,Email,2025-01-03,Yes,No,3
2997,761,Fill Campaign,Coupon,2025-03-12,Open,Yes,1
2998,136,Line Campaign,Email,2023-12-21,Yes,No,3
2999,33,Clear Campaign,Push,2024-02-24,Yes,No,7
3000,650,Project Campaign,Email,2024-03-27,Clicked,No,8
