transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,payment_method,channel
2797,702,57,2024-03-01,3,388.44,1165.32,Cash,Online
2798,285,34,2024-09-03,3,415.11,1245.33,Credit Card,Online
2799,841,127,2025-05-14,4,451.41,1805.64,Cash,Store
2800,69,186,2024-06-03,4,216.01,864.04,PayPal,Store
2801,569,132,2025-03-02,4,314.48,1257.92,Cash,Store
2802,94,174,2024-04-14,2,272.18,544.36,Cash,Store
2803,69,93,2025-10-28,1,184.03,184.03,PayPal,Store
2804,21,4,2024-10-10,3,202.58,607.74,Credit Card,Store
2805,490,47,2024-09-22,1,468.07,468.07,Bank Transfer,Online
2806,186,2,2025-03-13,3,334.68,1004.04,Bank Transfer,Store
2807,560,46,2024-05-11,4,133.54,534.16,Bank Transfer,Online
2808,552,57,2024-12-02,2,59.77,119.54,Cash,Store
2809,815,42,2025-09-26,4,496.25,1985.0,Credit Card,Store
2810,86,158,2025-09-07,3,328.82,986.46,Bank Transfer,Store
2811,559,66,2023-12-03,5,456.64,2283.2,Credit Card,Online
2812,971,165,2024-10-02,3,231.71,695.13,Bank Transfer,Online
2813,832,159,2024-05-19,1,76.47,76.47,Cash,Store
2814,921,62,2024-03-07,4,136.33,545.32,PayPal,Store
2815,4,22,2025-08-27,4,218.47,873.88,Bank Transfer,Store
2816,213,9,2024-08-31,5,332.82,1664.1,Credit Card,Store
2817,377,148,2025-07-05,4,415.8,1663.2,Cash,Store
2818,785,40,2023-12-25,5,92.4,462.0,Bank Transfer,Store
2819,293,12,2024-05-15,2,341.86,683.72,Credit Card,Store
2820,496,41,2024-03-03,5,307.86,1539.3000000000002,Cash,Online
2821,997,88,2025-09-11,1,181.42,181.42,PayPal,Online
2822,955,33,2024-05-27,1,177.66,177.66,Bank Transfer,Online
2823,29,95,2025-02-27,1,7.12,7.12,PayPal,Store
2824,666,13,2024-03-30,1,343.91,343.91,Credit Card,Online
2825,840,128,2024-12-22,5,191.44,957.2,PayPal,Store
2826,595,73,2024-01-04,5,280.03,1400.1499999999999,Credit Card,Store
2827,54,36,2024-07-21,5,197.06,985.3,Credit Card,Online
2828,776,159,2025-01-15,2,425.55,851.1,Cash,Store
2829,423,121,2025-07-28,1,28.87,28.87,Cash,Online
2830,3,137,2025-11-27,3,163.47,490.40999999999997,Bank Transfer,Online
2831,396,161,2025-08-28,1,97.25,97.25,PayPal,Online
2832,697,65,2024-09-03,4,482.85,1931.4,Bank Transfer,Online
2833,490,176,2023-12-05,3,261.12,783.36,PayPal,Store
2834,91,49,2024-04-21,5,62.41,312.04999999999995,Cash,Store
2835,922,69,2024-03-26,5,230.37,1151.85,Bank Transfer,Store
2836,2,200,2024-01-04,4,48.53,194.12,PayPal,Store
2837,161,40,2024-10-19,5,46.29,231.45,PayPal,Store
2838,176,125,2024-02-11,1,404.97,404.97,Cash,Store
2839,599,106,2025-05-04,4,448.13,1792.52,Cash,Online
2840,703,178,2025-02-26,2,79.28,158.56,PayPal,Online
2841,96,116,2024-01-06,1,389.91,389.91,Bank Transfer,Online
2842,462,5,2024-02-20,3,497.24,1491.72,Credit Card,Store
2843,977,12,2025-02-19,3,125.59,376.77,Cash,Online
2844,744,9,2024-06-02,2,320.36,640.72,Bank Transfer,Online
2845,266,181,2025-04-12,5,389.68,1948.4,Bank Transfer,Store
2846,245,163,2024-06-06,2,37.58,75.16,Cash,Store
2847,947,155,2024-05-12,1,245.09,245.09,Credit Card,Online
2848,616,27,2024-09-15,3,237.02,711.0600000000001,PayPal,Store
2849,179,11,2025-03-24,2,483.04,966.08,Credit Card,Online
2850,150,174,2024-05-23,3,401.02,1203.06,Cash,Store
2851,234,154,2024-12-14,4,53.14,212.56,Cash,Store
2852,149,139,2025-03-13,4,59.89,239.56,Bank Transfer,Online
2853,287,36,2024-12-12,1,236.65,236.65,Credit Card,Online
2854,190,8,2024-02-03,3,68.08,204.24,Cash,Store
2855,118,101,2025-03-12,5,494.41,2472.05,Credit Card,Online
2856,54,15,2024-01-16,2,304.01,608.02,Credit Card,Online
2857,902,91,2023-12-01,5,227.15,1135.75,Bank Transfer,Online
2858,68,158,2024-01-14,3,189.25,567.75,Bank Transfer,Store
2859,146,89,2025-04-14,5,383.8,1919.0,PayPal,Online
2860,953,11,2023-12-16,1,253.19,253.19,Cash,Store
2861,598,129,2024-04-20,1,181.24,181.24,PayPal,Store
2862,35,101,2025-06-02,1,347.23,347.23,Credit Card,Online
2863,210,170,2025-02-23,1,72.13,72.13,Cash,Store
2864,922,199,2025-04-16,4,302.79,1211.16,Bank Transfer,Store
2865,403,123,2024-08-21,1,184.97,184.97,Bank Transfer,Store
2866,364,144,2024-10-29,2,233.91,467.82,PayPal,Online
2867,501,91,2024-02-15,1,177.11,177.11,Cash,Store
2868,223,92,2024-09-17,4,411.53,1646.12,Credit Card,Store
2869,248,95,2024-03-22,1,178.04,178.04,PayPal,Online
2870,880,177,2024-04-21,4,392.96,1571.84,Credit Card,Store
2871,806,14,2025-09-13,4,156.27,625.08,Credit Card,Store
2872,391,192,2024-08-20,2,151.02,302.04,Credit Card,Online
2873,566,138,2024-09-17,1,109.84,109.84,Cash,Store
2874,450,2,2025-06-07,4,183.95,735.8,Cash,Store
2875,637,91,2025-06-09,3,244.4,733.2,Cash,Online
2876,474,98,2025-05-08,5,437.66,2188.3,PayPal,Store
2877,657,34,2024-07-05,5,320.05,1600.25,Credit Card,Store
2878,220,133,2025-05-26,2,182.27,364.54,Bank Transfer,Store
2879,384,119,2024-12-16,5,393.5,1967.5,PayPal,Online
2880,320,160,2024-01-18,5,439.21,2196.0499999999997,Cash,Online
2881,626,72,2025-01-02,3,484.98,1454.94,PayPal,Online
2882,984,95,2025-06-26,5,339.82,1699.1,Bank Transfer,Store
2883,52,161,2024-09-11,2,74.7,149.4,Credit Card,Store
2884,885,3,2024-08-30,3,48.03,144.09,Bank Transfer,Online
2885,183,71,2025-03-09,2,325.51,651.02,Cash,Store
2886,391,175,2024-07-27,1,357.75,357.75,Bank Transfer,Online
2887,651,73,2023-12-01,1,455.88,455.88,Credit Card,Store
2888,948,167,2025-06-16,5,434.51,2172.55,Bank Transfer,Online
2889,232,132,2024-11-13,3,242.77,728.3100000000001,PayPal,Store
2890,402,46,2025-02-22,5,52.75,263.75,PayPal,Store
2891,26,46,2025-03-26,3,417.41,1252.23,Credit Card,Online
2892,840,113,2025-08-21,4,32.23,128.92,PayPal,Online
2893,474,164,2025-10-27,3,100.51,301.53000000000003,Cash,Store
2894,447,47,2024-03-19,1,111.66,111.66,PayPal,Store
2895,565,91,2024-05-24,1,448.59,448.59,PayPal,Online
2896,409,14,2023-11-30,5,453.0,2265.0,Cash,Store
2897,297,157,2024-07-08,1,164.23,164.23,Credit Card,Store
2898,879,58,2025-08-07,2,421.56,843.12,Bank Transfer,Online
2899,525,28,2025-07-27,1,235.3,235.3,Credit Card,Store
2900,414,117,2024-08-23,1,238.18,238.18,Cash,Online
2901,994,91,2025-06-16,3,229.29,687.87,Bank Transfer,Online
2902,776,194,2025-08-15,1,415.77,415.77,Credit Card,Store
2903,137,199,2024-05-16,1,396.57,396.57,Cash,Store
2904,316,32,2024-03-15,3,187.57,562.71,Cash,Store
2905,563,174,2025-06-29,2,406.58,813.16,PayPal,Store
2906,915,93,2024-05-30,4,111.51,446.04,PayPal,Online
2907,642,89,2024-02-02,3,270.72,812.1600000000001,PayPal,Online
2908,307,9,2024-09-24,5,70.34,351.70000000000005,PayPal,Online
2909,819,48,2025-04-18,4,271.6,1086.4,Bank Transfer,Store
2910,303,62,2025-03-31,2,207.53,415.06,Credit Card,Online
2911,295,153,2024-11-28,4,120.13,480.52,PayPal,Store
2912,560,23,2024-11-25,2,51.95,103.9,Bank Transfer,Store
2913,131,107,2025-11-10,4,212.02,848.08,Cash,Online
2914,257,126,2025-07-29,5,440.89,2204.45,Credit Card,Online
2915,707,131,2025-01-18,3,125.9,377.70000000000005,Bank Transfer,Online
2916,88,147,2025-07-18,5,72.43,362.15000000000003,PayPal,Online
2917,599,163,2024-01-27,5,88.95,444.75,Cash,Online
2918,355,185,2024-07-08,2,242.71,485.42,PayPal,Store
2919,397,184,2024-08-13,3,359.18,1077.54,Bank Transfer,Store
2920,947,30,2024-09-17,4,131.0,524.0,PayPal,Online
2921,814,123,2024-07-11,1,441.43,441.43,Credit Card,Online
2922,800,143,2024-11-06,3,271.06,813.1800000000001,Cash,Store
2923,667,16,2025-06-22,3,195.4,586.2,PayPal,Store
2924,177,176,2024-07-10,3,40.43,121.28999999999999,Credit Card,Store
2925,177,47,2025-09-10,1,481.77,481.77,Cash,Online
2926,735,103,2024-06-07,4,451.41,1805.64,PayPal,Store
2927,37,98,2024-11-08,5,435.21,2176.0499999999997,Credit Card,Online
2928,955,53,2023-12-09,5,241.18,1205.9,Credit Card,Store
2929,85,198,2025-07-29,2,87.74,175.48,Credit Card,Online
2930,276,64,2025-06-26,5,379.7,1898.5,Bank Transfer,Online
2931,156,62,2024-02-29,1,265.39,265.39,PayPal,Online
2932,387,2,2025-03-21,1,192.92,192.92,Bank Transfer,Store
2933,737,189,2024-07-16,5,53.19,265.95,Credit Card,Online
2934,938,41,2025-07-09,4,183.59,734.36,Credit Card,Online
2935,543,81,2024-08-29,1,75.06,75.06,Bank Transfer,Store
2936,504,103,2024-04-30,3,232.0,696.0,PayPal,Online
2937,433,183,2025-05-09,2,333.92,667.84,Credit Card,Online
2938,60,186,2025-03-21,3,94.39,283.17,Credit Card,Online
2939,182,85,2025-05-26,3,371.11,1113.33,Cash,Store
2940,909,121,2025-11-07,1,471.67,471.67,PayPal,Online
2941,519,66,2024-02-19,3,364.63,1093.8899999999999,PayPal,Store
2942,255,197,2025-11-13,2,55.84,111.68,PayPal,Store
2943,814,31,2024-01-31,1,196.45,196.45,Cash,Online
2944,607,129,2025-05-03,4,380.78,1523.12,PayPal,Online
2945,604,141,2024-11-14,3,84.44,253.32,Cash,Store
2946,174,86,2024-12-21,2,135.26,270.52,PayPal,Store
2947,185,57,2024-10-27,4,411.07,1644.28,Cash,Store
2948,802,166,2024-10-21,1,383.64,383.64,Credit Card,Store
2949,962,116,2025-06-04,5,394.04,1970.2,PayPal,Store
2950,965,177,2024-10-27,3,123.73,371.19,Bank Transfer,Online
2951,627,178,2024-08-20,3,413.78,1241.34,Credit Card,Store
2952,561,88,2024-01-14,3,481.85,1445.5500000000002,PayPal,Store
2953,929,196,2024-08-23,3,110.84,332.52,Credit Card,Store
2954,570,125,2024-04-15,1,447.27,447.27,Cash,Online
2955,248,46,2025-04-24,4,470.0,1880.0,PayPal,Online
2956,43,57,2024-11-29,1,357.86,357.86,Cash,Online
2957,734,66,2025-04-16,1,487.88,487.88,Bank Transfer,Online
2958,872,128,2025-10-26,2,267.11,534.22,Credit Card,Store
2959,862,190,2025-07-12,2,209.16,418.32,Credit Card,Online
2960,412,151,2024-10-19,1,255.27,255.27,Credit Card,Online
2961,725,76,2024-01-20,1,338.19,338.19,Bank Transfer,Online
2962,475,17,2024-03-06,2,319.56,639.12,Credit Card,Online
2963,982,117,2023-12-20,2,246.15,492.3,Bank Transfer,Online
2964,463,189,2025-07-30,4,308.42,1233.68,PayPal,Store
2965,323,136,2025-02-19,3,473.08,1419.24,Cash,Store
2966,843,157,2024-04-02,1,428.36,428.36,Cash,Store
2967,955,38,2025-02-02,5,279.29,1396.45,Credit Card,Online
2968,285,166,2024-02-05,2,6.99,13.98,Cash,Online
2969,538,41,2025-08-28,2,287.5,575.0,Cash,Online
2970,456,118,2025-05-26,2,80.56,161.12,Cash,Store
2971,725,58,2025-04-16,5,245.73,1228.6499999999999,Cash,Store
2972,270,53,2024-08-05,1,407.7,407.7,Bank Transfer,Store
2973,585,152,2024-12-04,1,374.87,374.87,Cash,Online
2974,81,123,2025-01-28,5,463.65,2318.25,Bank Transfer,Store
2975,805,92,2024-01-11,2,237.95,475.9,Cash,Online
2976,642,25,2024-10-10,3,232.51,697.53,Cash,Online
2977,448,157,2025-04-27,4,308.97,1235.88,Cash,Online
2978,832,117,2024-01-26,5,162.79,813.9499999999999,PayPal,Online
2979,318,73,2025-08-10,1,437.49,437.49,Credit Card,Store
2980,504,39,2025-06-12,3,268.18,804.54,Bank Transfer,Store
2981,73,140,2025-03-29,4,217.41,869.64,Cash,Online
2982,592,66,2024-01-15,2,414.39,828.78,Bank Transfer,Store
2983,397,200,2024-03-30,3,183.37,550.11,Cash,Online
2984,200,34,2024-03-11,2,417.92,835.84,PayPal,Online
2985,218,59,2024-06-08,2,229.01,458.02,Bank Transfer,Store
2986,483,133,2024-01-22,4,411.07,1644.28,Bank Transfer,Store
2987,954,44,2025-05-07,2,286.01,572.02,Bank Transfer,Online
2988,786,119,2024-02-26,2,357.83,715.66,PayPal,Store
2989,393,97,2024-09-28,1,214.61,214.61,Cash,Store
2990,209,183,2024-12-05,5,135.26,676.3,Credit Card,Store
2991,792,30,2025-03-30,1,364.87,364.87,Cash,Store
2992,512,105,2025-01-27,1,241.59,241.59,Bank Transfer,Store
2993,506,92,2025-05-10,3,251.94,755.8199999999999,PayPal,Online
2994,489,61,2025-11-19,4,110.42,441.68,PayPal,Online
2995,131,100,2024-11-07,2,149.29,298.58,Bank Transfer,Online
2996,737,181,2023-12-18,4,383.89,1535.56,Cash,Store
2997,304,163,2024-09-25,3,358.07,1074.21,Bank Transfer,Online
2998,769,113,2025-04-01,2,489.1,978.2,Cash,Online
2999,156,74,2025-09-01,5,334.21,1671.05,Credit Card,Store
3000,713,42,2024-12-05,5,12.6,63.0,Credit Card,Online
3001,629,131,2025-04-04,3,58.36,175.07999999999998,Cash,Store
3002,100,6,2024-10-27,2,429.94,859.88,PayPal,Online
3003,5,144,2024-05-06,1,100.85,100.85,PayPal,Online
3004,750,115,2024-08-16,5,200.0,1000.0,Bank Transfer,Online
3005,817,5,2024-06-08,5,370.22,1851.1000000000001,Credit Card,Store
3006,5,179,2024-03-14,4,236.64,946.56,Credit Card,Store
3007,702,171,2024-03-26,4,53.4,213.6,Credit Card,Store
3008,907,108,2024-05-02,1,206.94,206.94,Bank Transfer,Store
3009,819,1,2025-05-14,2,254.11,508.22,Bank Transfer,Store
3010,350,87,2024-12-11,3,388.97,1166.91,Credit Card,Store
3011,867,141,2024-03-04,4,105.08,420.32,PayPal,Store
3012,824,28,2025-01-21,4,214.4,857.6,Credit Card,Online
3013,354,106,2024-09-01,3,445.4,1336.1999999999998,PayPal,Store
3014,216,198,2025-02-26,3,140.18,420.54,PayPal,Store
3015,152,118,2024-03-29,3,486.14,1458.42,Credit Card,Online
3016,557,18,2024-01-24,3,368.05,1104.15,Bank Transfer,Online
3017,981,52,2025-10-04,5,276.54,1382.7,Credit Card,Online
3018,507,186,2024-03-16,4,55.43,221.72,Cash,Online
3019,80,181,2024-09-19,4,281.92,1127.68,PayPal,Online
3020,423,145,2025-08-26,4,333.14,1332.56,PayPal,Store
3021,248,18,2025-04-06,2,345.44,690.88,PayPal,Store
3022,426,151,2025-01-04,5,194.2,971.0,Bank Transfer,Online
3023,345,62,2025-06-11,4,318.56,1274.24,Bank Transfer,Store
3024,747,143,2024-07-07,1,346.91,346.91,PayPal,Store
3025,166,130,2025-04-15,1,288.37,288.37,Bank Transfer,Online
3026,596,7,2025-01-01,5,82.55,412.75,Cash,Store
3027,128,110,2024-09-10,4,213.05,852.2,PayPal,Store
3028,848,79,2024-10-16,2,130.83,261.66,Credit Card,Online
3029,157,16,2024-05-19,1,149.61,149.61,Cash,Store
3030,589,175,2025-11-07,1,72.52,72.52,Bank Transfer,Online
3031,360,131,2024-12-20,2,391.84,783.68,Credit Card,Online
3032,747,86,2024-02-03,5,231.81,1159.05,PayPal,Online
3033,836,174,2024-02-02,4,447.23,1788.92,Bank Transfer,Online
3034,510,181,2024-07-09,4,328.54,1314.16,PayPal,Store
3035,244,147,2025-09-16,4,187.22,748.88,PayPal,Online
3036,460,15,2024-03-27,1,343.25,343.25,Cash,Online
3037,678,77,2025-03-14,2,331.28,662.56,Cash,Store
3038,249,84,2024-07-29,5,127.53,637.65,Bank Transfer,Store
3039,787,90,2024-04-27,1,429.5,429.5,Credit Card,Store
3040,127,49,2023-12-16,5,319.0,1595.0,PayPal,Store
3041,190,89,2023-12-31,1,450.02,450.02,Credit Card,Store
3042,875,24,2023-12-22,3,278.95,836.8499999999999,Credit Card,Store
3043,34,182,2025-11-28,4,454.26,1817.04,Cash,Online
3044,854,163,2025-07-01,1,88.51,88.51,Cash,Online
3045,109,32,2024-06-07,3,186.25,558.75,Cash,Store
3046,676,99,2024-11-16,4,86.01,344.04,Cash,Store
3047,931,172,2025-09-04,5,293.54,1467.7,PayPal,Online
3048,739,22,2024-08-17,1,445.31,445.31,PayPal,Online
3049,231,193,2025-07-22,3,411.45,1234.35,PayPal,Online
3050,132,145,2025-11-04,5,88.1,440.5,Credit Card,Online
3051,784,172,2024-06-07,5,299.02,1495.1,Credit Card,Store
3052,533,94,2025-02-14,1,67.14,67.14,Credit Card,Online
3053,383,3,2025-07-06,5,219.21,1096.05,PayPal,Online
3054,458,92,2025-01-20,2,101.89,203.78,Cash,Store
3055,830,65,2025-02-10,4,333.66,1334.64,Cash,Store
3056,815,4,2025-11-04,2,5.54,11.08,Cash,Online
3057,518,3,2025-05-24,4,97.1,388.4,Cash,Store
3058,454,133,2024-03-24,5,345.79,1728.95,PayPal,Store
3059,255,12,2025-10-08,5,335.92,1679.6000000000001,PayPal,Online
3060,446,35,2024-06-05,1,350.95,350.95,Bank Transfer,Store
3061,557,198,2025-05-29,3,37.56,112.68,PayPal,Store
3062,229,145,2025-05-24,2,338.12,676.24,Cash,Online
3063,575,14,2024-01-25,1,360.96,360.96,Credit Card,Store
3064,792,9,2024-05-08,1,10.22,10.22,Cash,Online
3065,391,31,2024-03-20,1,456.77,456.77,Bank Transfer,Store
3066,11,186,2024-06-18,5,184.19,920.95,PayPal,Online
3067,212,36,2024-11-03,4,466.6,1866.4,Bank Transfer,Store
3068,263,188,2024-08-23,2,343.85,687.7,Credit Card,Store
3069,463,147,2025-03-09,2,321.7,643.4,Cash,Store
3070,708,9,2025-04-24,2,476.08,952.16,Bank Transfer,Store
3071,884,64,2025-03-30,4,164.8,659.2,PayPal,Online
3072,592,182,2024-12-24,2,94.86,189.72,Credit Card,Online
3073,452,198,2025-09-21,4,479.42,1917.68,PayPal,Online
3074,837,194,2024-09-20,4,10.86,43.44,Bank Transfer,Online
3075,828,134,2024-09-20,2,70.18,140.36,PayPal,Online
3076,793,174,2025-03-19,5,341.15,1705.75,Bank Transfer,Store
3077,741,117,2024-05-10,1,334.32,334.32,PayPal,Store
3078,994,84,2024-03-07,1,173.31,173.31,Credit Card,Store
3079,134,111,2024-12-05,5,132.56,662.8,Bank Transfer,Online
3080,727,63,2025-07-08,1,65.64,65.64,Credit Card,Online
3081,257,9,2025-01-18,3,480.52,1441.56,PayPal,Store
3082,514,89,2025-06-06,5,35.34,176.70000000000002,Bank Transfer,Online
3083,869,128,2024-06-17,2,157.25,314.5,Bank Transfer,Store
3084,534,19,2024-02-18,1,344.98,344.98,Credit Card,Store
3085,740,189,2024-12-15,3,384.8,1154.4,Cash,Online
3086,152,15,2025-04-24,5,386.92,1934.6000000000001,Cash,Store
3087,11,157,2025-02-02,1,473.77,473.77,PayPal,Store
3088,535,43,2024-05-04,3,316.51,949.53,Cash,Store
3089,583,1,2025-08-13,5,257.06,1285.3,Bank Transfer,Online
3090,960,141,2025-05-13,3,103.28,309.84000000000003,PayPal,Online
3091,162,66,2024-12-19,4,124.62,498.48,Credit Card,Online
3092,251,4,2024-10-15,3,221.95,665.8499999999999,Credit Card,Store
3093,411,1,2024-08-22,5,465.54,2327.7000000000003,Bank Transfer,Online
3094,549,185,2025-02-14,4,116.37,465.48,PayPal,Online
3095,620,43,2024-01-24,4,37.34,149.36,Bank Transfer,Store
3096,999,24,2025-10-15,1,388.29,388.29,Credit Card,Online
3097,940,112,2024-08-20,2,61.62,123.24,Cash,Store
3098,176,60,2025-10-25,2,119.53,239.06,Cash,Store
3099,431,116,2024-05-11,5,495.67,2478.35,Bank Transfer,Store
3100,517,143,2025-11-13,3,152.12,456.36,PayPal,Store
3101,277,196,2025-01-09,5,229.33,1146.65,Cash,Online
3102,467,119,2024-03-17,3,486.27,1458.81,Bank Transfer,Online
3103,31,112,2024-01-01,5,25.97,129.85,Bank Transfer,Online
3104,6,147,2024-02-11,1,191.2,191.2,PayPal,Store
3105,562,17,2024-02-14,3,184.45,553.3499999999999,Credit Card,Online
3106,511,115,2025-07-27,4,122.32,489.28,Credit Card,Store
3107,587,159,2024-06-30,5,119.58,597.9,Bank Transfer,Online
3108,321,116,2025-05-01,1,131.0,131.0,Cash,Online
3109,545,114,2025-10-06,5,321.71,1608.55,Bank Transfer,Store
3110,970,36,2023-12-23,1,9.5,9.5,PayPal,Online
3111,18,149,2025-08-23,2,352.65,705.3,Bank Transfer,Online
3112,800,159,2024-09-26,4,172.23,688.92,Bank Transfer,Online
3113,883,113,2025-08-15,2,323.9,647.8,Bank Transfer,Online
3114,406,55,2024-08-30,1,390.44,390.44,Bank Transfer,Store
3115,307,121,2024-04-05,2,104.19,208.38,Credit Card,Online
3116,280,39,2025-05-26,5,426.86,2134.3,Bank Transfer,Online
3117,219,35,2024-10-27,2,435.85,871.7,Credit Card,Store
3118,460,190,2024-09-30,2,415.55,831.1,Cash,Online
3119,498,186,2024-07-14,4,166.42,665.68,Bank Transfer,Store
3120,252,99,2024-04-20,3,395.44,1186.32,Bank Transfer,Store
3121,72,78,2024-10-29,2,90.2,180.4,PayPal,Online
3122,516,191,2024-11-09,2,227.87,455.74,Bank Transfer,Online
3123,706,101,2025-10-02,5,484.04,2420.2000000000003,PayPal,Online
3124,608,196,2025-08-06,3,491.28,1473.84,Credit Card,Online
3125,306,141,2025-10-11,5,468.63,2343.15,Bank Transfer,Online
3126,50,103,2024-05-19,2,5.84,11.68,PayPal,Online
3127,609,5,2025-10-06,4,175.93,703.72,Credit Card,Online
3128,938,165,2025-10-19,3,278.18,834.54,PayPal,Store
3129,609,173,2024-09-11,2,210.59,421.18,Credit Card,Online
3130,198,136,2024-01-18,5,255.28,1276.4,Bank Transfer,Store
3131,729,99,2025-08-16,5,400.52,2002.6,Credit Card,Store
3132,254,161,2024-03-21,4,286.14,1144.56,PayPal,Store
3133,73,103,2024-12-12,4,465.6,1862.4,PayPal,Store
3134,346,44,2024-04-20,4,422.91,1691.64,Cash,Online
3135,509,102,2024-07-04,4,324.36,1297.44,Cash,Store
3136,688,130,2024-08-01,4,400.84,1603.36,Bank Transfer,Store
3137,728,194,2024-08-24,3,449.91,1349.73,Cash,Online
3138,16,109,2024-05-19,5,451.05,2255.25,Bank Transfer,Store
3139,23,119,2025-08-18,4,202.7,810.8,Cash,Store
3140,932,43,2025-11-05,3,415.57,1246.71,Bank Transfer,Online
3141,141,49,2024-06-10,1,336.65,336.65,PayPal,Store
3142,307,110,2024-12-13,5,158.67,793.3499999999999,Credit Card,Online
3143,448,175,2025-09-08,4,110.85,443.4,Cash,Online
3144,439,165,2024-09-08,4,349.27,1397.08,Bank Transfer,Online
3145,362,5,2025-05-05,5,420.63,2103.15,Credit Card,Store
3146,444,114,2024-09-29,3,5.87,17.61,Cash,Store
3147,706,124,2024-07-30,2,13.47,26.94,PayPal,Store
3148,763,113,2025-11-21,2,398.88,797.76,PayPal,Online
3149,162,43,2025-07-05,3,184.7,554.0999999999999,Bank Transfer,Store
3150,169,163,2024-09-24,2,221.41,442.82,Cash,Online
3151,133,39,2025-03-20,5,42.79,213.95,Credit Card,Online
3152,594,163,2024-11-28,5,32.52,162.60000000000002,Credit Card,Store
3153,833,191,2024-10-14,4,283.69,1134.76,Credit Card,Store
3154,48,168,2024-06-19,1,304.95,304.95,Bank Transfer,Online
3155,209,25,2025-01-13,5,268.0,1340.0,Credit Card,Online
3156,189,113,2024-11-06,5,163.01,815.05,Credit Card,Online
3157,886,13,2024-12-31,1,347.05,347.05,PayPal,Store
3158,978,161,2024-07-14,2,27.69,55.38,Credit Card,Online
3159,317,106,2025-03-01,5,396.21,1981.05,Credit Card,Store
3160,778,93,2024-10-25,2,232.63,465.26,Cash,Store
3161,534,135,2024-04-02,2,168.62,337.24,PayPal,Store
3162,583,41,2024-04-05,1,443.53,443.53,PayPal,Online
3163,34,135,2024-07-03,3,126.34,379.02,PayPal,Store
3164,443,151,2025-08-23,2,443.86,887.72,PayPal,Online
3165,588,15,2025-08-14,1,86.47,86.47,PayPal,Store
3166,656,69,2025-02-20,5,142.82,714.0999999999999,Credit Card,Store
3167,456,128,2024-07-10,5,143.87,719.35,Credit Card,Store
